cruise_agent,cruise_job_duration,cruise_job_id,cruise_job_result,cruise_pipeline_counter,cruise_pipeline_label,cruise_stage_counter,cruise_timestamp_01_scheduled,cruise_timestamp_02_assigned,cruise_timestamp_03_preparing,cruise_timestamp_04_building,cruise_timestamp_05_completing,cruise_timestamp_06_completed,tests_failed_count,tests_ignored_count,tests_total_count,tests_total_duration
degblogr00-0155.springer-sbm.com,42,184,Failed,84,0.84,1,2011-06-17T19:32:21+01:00,2011-06-17T19:32:25+01:00,2011-06-17T19:32:35+01:00,2011-06-17T19:32:36+01:00,2011-06-17T19:33:18+01:00,2011-06-17T19:33:18+01:00,,,,
degblogr00-0155.springer-sbm.com,81,185,Passed,85,0.85,1,2011-06-17T19:36:21+01:00,2011-06-17T19:36:28+01:00,2011-06-17T19:36:39+01:00,2011-06-17T19:36:39+01:00,2011-06-17T19:37:42+01:00,2011-06-17T19:38:00+01:00,0,0,40,0.000
degblogr00-0155.springer-sbm.com,81,188,Passed,86,0.86,1,2011-06-17T19:53:21+01:00,2011-06-17T19:53:26+01:00,2011-06-17T19:53:36+01:00,2011-06-17T19:53:37+01:00,2011-06-17T19:54:40+01:00,2011-06-17T19:54:58+01:00,0,0,40,0.000
degblogr00-0155.springer-sbm.com,80,191,Passed,87,0.87,1,2011-06-17T20:04:21+01:00,2011-06-17T20:04:34+01:00,2011-06-17T20:04:44+01:00,2011-06-17T20:04:45+01:00,2011-06-17T20:05:48+01:00,2011-06-17T20:06:06+01:00,0,0,40,0.000
degblogr00-0155.springer-sbm.com,85,193,Passed,88,0.88,1,2011-06-17T21:11:21+01:00,2011-06-17T21:11:34+01:00,2011-06-17T21:11:44+01:00,2011-06-17T21:11:45+01:00,2011-06-17T21:12:52+01:00,2011-06-17T21:13:11+01:00,0,0,42,0.000
degblogr00-0155.springer-sbm.com,82,195,Passed,89,0.89,1,2011-06-20T11:52:27+01:00,2011-06-20T11:52:38+01:00,2011-06-20T11:52:48+01:00,2011-06-20T11:52:49+01:00,2011-06-20T11:53:53+01:00,2011-06-20T11:54:11+01:00,0,0,47,0.000
degblogr00-0155.springer-sbm.com,85,197,Passed,90,0.90,1,2011-06-20T11:58:27+01:00,2011-06-20T11:58:35+01:00,2011-06-20T11:58:45+01:00,2011-06-20T11:58:45+01:00,2011-06-20T11:59:52+01:00,2011-06-20T12:00:11+01:00,0,0,47,0.000
degblogr00-0155.springer-sbm.com,82,199,Passed,91,0.91,1,2011-06-20T12:00:27+01:00,2011-06-20T12:01:21+01:00,2011-06-20T12:01:31+01:00,2011-06-20T12:01:32+01:00,2011-06-20T12:02:36+01:00,2011-06-20T12:02:55+01:00,0,0,47,0.000
degblogr00-0155.springer-sbm.com,85,201,Passed,92,0.92,1,2011-06-20T12:06:27+01:00,2011-06-20T12:06:33+01:00,2011-06-20T12:06:44+01:00,2011-06-20T12:06:44+01:00,2011-06-20T12:07:50+01:00,2011-06-20T12:08:10+01:00,0,0,48,0.000
degblogr00-0155.springer-sbm.com,83,203,Passed,93,0.93,1,2011-06-20T12:11:27+01:00,2011-06-20T12:11:30+01:00,2011-06-20T12:11:40+01:00,2011-06-20T12:11:41+01:00,2011-06-20T12:12:46+01:00,2011-06-20T12:13:05+01:00,0,0,48,0.000
degblogr00-0155.springer-sbm.com,84,207,Passed,94,0.94,1,2011-06-20T13:23:27+01:00,2011-06-20T13:23:58+01:00,2011-06-20T13:24:08+01:00,2011-06-20T13:24:08+01:00,2011-06-20T13:25:14+01:00,2011-06-20T13:25:33+01:00,0,0,50,0.000
degblogr00-0155.springer-sbm.com,83,209,Passed,95,0.95,1,2011-06-20T13:30:27+01:00,2011-06-20T13:30:37+01:00,2011-06-20T13:30:47+01:00,2011-06-20T13:30:47+01:00,2011-06-20T13:31:52+01:00,2011-06-20T13:32:11+01:00,0,0,50,0.000
degblogr00-0155.springer-sbm.com,83,212,Passed,96,0.96,1,2011-06-20T13:50:27+01:00,2011-06-20T13:50:38+01:00,2011-06-20T13:50:48+01:00,2011-06-20T13:50:49+01:00,2011-06-20T13:51:54+01:00,2011-06-20T13:52:13+01:00,0,0,52,0.000
degblogr00-0155.springer-sbm.com,82,214,Passed,97,0.97,1,2011-06-20T14:06:26+01:00,2011-06-20T14:06:32+01:00,2011-06-20T14:06:42+01:00,2011-06-20T14:06:43+01:00,2011-06-20T14:07:46+01:00,2011-06-20T14:08:05+01:00,0,0,52,0.000
degblogr00-0155.springer-sbm.com,83,217,Passed,98,0.98,1,2011-06-20T14:58:27+01:00,2011-06-20T14:58:31+01:00,2011-06-20T14:58:42+01:00,2011-06-20T14:58:42+01:00,2011-06-20T14:59:47+01:00,2011-06-20T15:00:06+01:00,0,0,55,0.000
degblogr00-0155.springer-sbm.com,84,219,Passed,99,0.99,1,2011-06-20T15:06:27+01:00,2011-06-20T15:06:29+01:00,2011-06-20T15:06:39+01:00,2011-06-20T15:06:40+01:00,2011-06-20T15:07:46+01:00,2011-06-20T15:08:04+01:00,0,0,57,0.000
degblogr00-0155.springer-sbm.com,86,223,Passed,100,0.100,1,2011-06-20T16:48:27+01:00,2011-06-20T16:48:35+01:00,2011-06-20T16:48:46+01:00,2011-06-20T16:48:46+01:00,2011-06-20T16:49:55+01:00,2011-06-20T16:50:13+01:00,0,0,59,0.000
degblogr00-0155.springer-sbm.com,85,226,Passed,101,0.101,1,2011-06-20T17:19:27+01:00,2011-06-20T17:19:38+01:00,2011-06-20T17:19:49+01:00,2011-06-20T17:19:49+01:00,2011-06-20T17:20:55+01:00,2011-06-20T17:21:14+01:00,0,0,59,0.000
degblogr00-0155.springer-sbm.com,87,229,Passed,102,0.102,1,2011-06-20T17:38:28+01:00,2011-06-20T17:38:37+01:00,2011-06-20T17:38:47+01:00,2011-06-20T17:38:48+01:00,2011-06-20T17:39:56+01:00,2011-06-20T17:40:15+01:00,0,0,59,0.000
degblogr00-0155.springer-sbm.com,85,232,Passed,103,0.103,1,2011-06-20T17:48:27+01:00,2011-06-20T17:49:05+01:00,2011-06-20T17:49:15+01:00,2011-06-20T17:49:16+01:00,2011-06-20T17:50:23+01:00,2011-06-20T17:50:41+01:00,0,0,59,0.000
degblogr00-0155.springer-sbm.com,85,234,Passed,104,0.104,1,2011-06-20T17:57:27+01:00,2011-06-20T17:57:30+01:00,2011-06-20T17:57:40+01:00,2011-06-20T17:57:41+01:00,2011-06-20T17:58:47+01:00,2011-06-20T17:59:07+01:00,0,0,60,0.000
degblogr00-0155.springer-sbm.com,86,236,Passed,105,0.105,1,2011-06-20T18:07:27+01:00,2011-06-20T18:07:36+01:00,2011-06-20T18:07:46+01:00,2011-06-20T18:07:47+01:00,2011-06-20T18:08:55+01:00,2011-06-20T18:09:13+01:00,0,0,60,0.000
degblogr00-0155.springer-sbm.com,83,239,Passed,106,0.106,1,2011-06-20T19:07:28+01:00,2011-06-20T19:07:35+01:00,2011-06-20T19:07:45+01:00,2011-06-20T19:07:46+01:00,2011-06-20T19:08:50+01:00,2011-06-20T19:09:09+01:00,0,0,60,0.000
degblogr00-0155.springer-sbm.com,85,241,Passed,107,0.107,1,2011-06-20T19:13:28+01:00,2011-06-20T19:13:32+01:00,2011-06-20T19:13:42+01:00,2011-06-20T19:13:43+01:00,2011-06-20T19:14:49+01:00,2011-06-20T19:15:08+01:00,0,0,60,0.000
degblogr00-0155.springer-sbm.com,83,245,Passed,108,0.108,1,2011-06-20T19:34:27+01:00,2011-06-20T19:34:38+01:00,2011-06-20T19:34:49+01:00,2011-06-20T19:34:49+01:00,2011-06-20T19:35:55+01:00,2011-06-20T19:36:13+01:00,0,0,60,0.000
degblogr00-0155.springer-sbm.com,84,247,Passed,109,0.109,1,2011-06-20T20:10:27+01:00,2011-06-20T20:10:33+01:00,2011-06-20T20:10:43+01:00,2011-06-20T20:10:43+01:00,2011-06-20T20:11:49+01:00,2011-06-20T20:12:08+01:00,0,0,59,0.000
degblogr00-0155.springer-sbm.com,86,250,Passed,110,0.110,1,2011-06-21T15:57:29+01:00,2011-06-21T15:57:38+01:00,2011-06-21T15:57:49+01:00,2011-06-21T15:57:49+01:00,2011-06-21T15:58:58+01:00,2011-06-21T15:59:16+01:00,0,0,59,0.000
degblogr00-0155.springer-sbm.com,89,252,Passed,111,0.111,1,2011-06-21T16:50:29+01:00,2011-06-21T16:50:40+01:00,2011-06-21T16:50:50+01:00,2011-06-21T16:50:51+01:00,2011-06-21T16:52:02+01:00,2011-06-21T16:52:20+01:00,0,0,59,0.000
degblogr00-0155.springer-sbm.com,85,255,Passed,112,0.112,1,2011-06-22T12:48:31+01:00,2011-06-22T12:48:36+01:00,2011-06-22T12:48:46+01:00,2011-06-22T12:48:47+01:00,2011-06-22T12:49:54+01:00,2011-06-22T12:50:13+01:00,0,0,59,0.000
degblogr00-0155.springer-sbm.com,87,258,Passed,113,0.113,1,2011-06-22T17:45:31+01:00,2011-06-22T17:45:39+01:00,2011-06-22T17:45:50+01:00,2011-06-22T17:45:50+01:00,2011-06-22T17:46:59+01:00,2011-06-22T17:47:18+01:00,0,0,64,0.000
degblogr00-0155.springer-sbm.com,88,260,Passed,114,0.114,1,2011-06-22T18:42:32+01:00,2011-06-22T18:42:41+01:00,2011-06-22T18:42:51+01:00,2011-06-22T18:42:52+01:00,2011-06-22T18:44:02+01:00,2011-06-22T18:44:21+01:00,0,0,64,0.000
degblogr00-0155.springer-sbm.com,87,269,Passed,115,0.115,1,2011-06-22T21:05:31+01:00,2011-06-22T21:05:33+01:00,2011-06-22T21:05:43+01:00,2011-06-22T21:05:44+01:00,2011-06-22T21:06:52+01:00,2011-06-22T21:07:11+01:00,0,0,64,0.000
degblogr00-0155.springer-sbm.com,88,271,Passed,116,0.116,1,2011-06-23T11:33:23+01:00,2011-06-23T11:33:26+01:00,2011-06-23T11:33:36+01:00,2011-06-23T11:33:37+01:00,2011-06-23T11:34:47+01:00,2011-06-23T11:35:05+01:00,0,0,64,0.000
degblogr00-0155.springer-sbm.com,86,275,Passed,117,0.117,1,2011-06-23T11:56:23+01:00,2011-06-23T11:56:32+01:00,2011-06-23T11:56:42+01:00,2011-06-23T11:56:43+01:00,2011-06-23T11:57:51+01:00,2011-06-23T11:58:10+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,87,277,Passed,118,0.118,1,2011-06-23T11:59:23+01:00,2011-06-23T11:59:30+01:00,2011-06-23T11:59:40+01:00,2011-06-23T11:59:41+01:00,2011-06-23T12:00:50+01:00,2011-06-23T12:01:09+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,84,280,Passed,119,0.119,1,2011-06-23T12:03:23+01:00,2011-06-23T12:03:30+01:00,2011-06-23T12:03:40+01:00,2011-06-23T12:03:41+01:00,2011-06-23T12:04:48+01:00,2011-06-23T12:05:06+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,62,282,Failed,120,0.120,1,2011-06-23T12:32:24+01:00,2011-06-23T12:32:25+01:00,2011-06-23T12:32:35+01:00,2011-06-23T12:32:36+01:00,2011-06-23T12:33:38+01:00,2011-06-23T12:33:39+01:00,1,0,65,0.000
degblogr00-0155.springer-sbm.com,85,283,Passed,121,0.121,1,2011-06-23T12:47:24+01:00,2011-06-23T12:47:29+01:00,2011-06-23T12:47:39+01:00,2011-06-23T12:47:40+01:00,2011-06-23T12:48:48+01:00,2011-06-23T12:49:06+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,87,285,Passed,122,0.122,1,2011-06-23T12:50:23+01:00,2011-06-23T12:50:30+01:00,2011-06-23T12:50:40+01:00,2011-06-23T12:50:41+01:00,2011-06-23T12:51:50+01:00,2011-06-23T12:52:08+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,87,288,Passed,123,0.123,1,2011-06-23T13:30:23+01:00,2011-06-23T13:30:27+01:00,2011-06-23T13:30:37+01:00,2011-06-23T13:30:38+01:00,2011-06-23T13:31:47+01:00,2011-06-23T13:32:06+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,86,302,Passed,124,0.124,1,2011-06-23T17:20:24+01:00,2011-06-23T17:21:12+01:00,2011-06-23T17:21:22+01:00,2011-06-23T17:21:23+01:00,2011-06-23T17:22:31+01:00,2011-06-23T17:22:50+01:00,0,0,64,0.000
degblogr00-0155.springer-sbm.com,86,311,Passed,125,0.125,1,2011-06-23T18:12:23+01:00,2011-06-23T18:12:27+01:00,2011-06-23T18:12:38+01:00,2011-06-23T18:12:38+01:00,2011-06-23T18:13:46+01:00,2011-06-23T18:14:05+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,88,315,Passed,126,0.126,1,2011-06-23T18:25:24+01:00,2011-06-23T18:25:41+01:00,2011-06-23T18:25:51+01:00,2011-06-23T18:25:52+01:00,2011-06-23T18:27:02+01:00,2011-06-23T18:27:21+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,87,317,Passed,127,0.127,1,2011-06-23T18:29:24+01:00,2011-06-23T18:29:31+01:00,2011-06-23T18:29:41+01:00,2011-06-23T18:29:42+01:00,2011-06-23T18:30:51+01:00,2011-06-23T18:31:09+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,87,320,Passed,128,0.128,1,2011-06-23T18:43:24+01:00,2011-06-23T18:43:30+01:00,2011-06-23T18:43:40+01:00,2011-06-23T18:43:41+01:00,2011-06-23T18:44:50+01:00,2011-06-23T18:45:09+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,21,331,Failed,129,0.129,1,2011-06-23T19:16:24+01:00,2011-06-23T19:16:33+01:00,2011-06-23T19:16:43+01:00,2011-06-23T19:16:44+01:00,2011-06-23T19:16:47+01:00,2011-06-23T19:17:05+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,234,336,Failed,130,0.130,1,2011-06-23T19:26:24+01:00,2011-06-23T19:26:37+01:00,2011-06-23T19:26:48+01:00,2011-06-23T19:26:48+01:00,2011-06-23T19:30:42+01:00,2011-06-23T19:30:43+01:00,3,0,68,0.000
degblogr00-0155.springer-sbm.com,452,337,Cancelled,131,0.131,1,2011-06-23T19:37:24+01:00,2011-06-23T19:37:33+01:00,2011-06-23T19:37:43+01:00,2011-06-23T19:37:44+01:00,,2011-06-23T19:45:16+01:00,,,,
degblogr00-0155.springer-sbm.com,149,341,Cancelled,132,0.132,1,2011-06-23T20:00:25+01:00,2011-06-23T20:01:19+01:00,2011-06-23T20:01:29+01:00,2011-06-23T20:01:30+01:00,,2011-06-23T20:03:59+01:00,,,,
degblogr00-0155.springer-sbm.com,88,343,Passed,133,0.133,1,2011-06-23T20:04:24+01:00,2011-06-23T20:04:30+01:00,2011-06-23T20:04:40+01:00,2011-06-23T20:04:41+01:00,2011-06-23T20:05:50+01:00,2011-06-23T20:06:09+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,88,345,Passed,134,0.134,1,2011-06-24T11:33:26+01:00,2011-06-24T11:33:30+01:00,2011-06-24T11:33:40+01:00,2011-06-24T11:33:41+01:00,2011-06-24T11:34:50+01:00,2011-06-24T11:35:09+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,100,348,Passed,135,0.135,1,2011-06-24T12:44:53+01:00,2011-06-24T12:45:47+01:00,2011-06-24T12:45:57+01:00,2011-06-24T12:45:58+01:00,2011-06-24T12:47:18+01:00,2011-06-24T12:47:38+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,101,355,Passed,136,0.136,1,2011-06-24T13:01:53+01:00,2011-06-24T13:02:05+01:00,2011-06-24T13:02:16+01:00,2011-06-24T13:02:16+01:00,2011-06-24T13:03:38+01:00,2011-06-24T13:03:58+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,91,358,Passed,137,0.137,1,2011-06-24T13:06:54+01:00,2011-06-24T13:07:08+01:00,2011-06-24T13:07:18+01:00,2011-06-24T13:07:18+01:00,2011-06-24T13:08:30+01:00,2011-06-24T13:08:49+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,94,361,Passed,138,0.138,1,2011-06-24T11:37:33+01:00,2011-06-24T11:38:06+01:00,2011-06-24T11:38:16+01:00,2011-06-24T11:38:17+01:00,2011-06-24T11:39:32+01:00,2011-06-24T11:39:51+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,93,376,Passed,139,0.139,1,2011-06-24T13:37:32+01:00,2011-06-24T13:37:47+01:00,2011-06-24T13:37:57+01:00,2011-06-24T13:37:58+01:00,2011-06-24T13:39:12+01:00,2011-06-24T13:39:31+01:00,1,0,62,0.000
degblogr00-0155.springer-sbm.com,90,378,Passed,140,0.140,1,2011-06-24T13:39:42+01:00,2011-06-24T13:40:44+01:00,2011-06-24T13:40:54+01:00,2011-06-24T13:40:55+01:00,2011-06-24T13:42:06+01:00,2011-06-24T13:42:25+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,90,380,Passed,141,0.141,1,2011-06-24T13:55:32+01:00,2011-06-24T13:55:47+01:00,2011-06-24T13:55:57+01:00,2011-06-24T13:55:58+01:00,2011-06-24T13:57:09+01:00,2011-06-24T13:57:28+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,93,382,Passed,142,0.142,1,2011-06-24T16:06:33+01:00,2011-06-24T16:06:40+01:00,2011-06-24T16:06:50+01:00,2011-06-24T16:06:51+01:00,2011-06-24T16:08:06+01:00,2011-06-24T16:08:24+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,91,384,Passed,143,0.143,1,2011-06-24T16:18:33+01:00,2011-06-24T16:18:43+01:00,2011-06-24T16:18:54+01:00,2011-06-24T16:18:54+01:00,2011-06-24T16:20:07+01:00,2011-06-24T16:20:26+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,95,389,Passed,144,0.144,1,2011-06-24T17:27:28+01:00,2011-06-24T17:27:35+01:00,2011-06-24T17:27:45+01:00,2011-06-24T17:27:46+01:00,2011-06-24T17:29:02+01:00,2011-06-24T17:29:21+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,89,393,Passed,145,0.145,1,2011-06-24T17:42:33+01:00,2011-06-24T17:42:42+01:00,2011-06-24T17:42:52+01:00,2011-06-24T17:42:52+01:00,2011-06-24T17:44:04+01:00,2011-06-24T17:44:22+01:00,0,0,62,0.000
degblogr00-0155.springer-sbm.com,94,395,Passed,146,0.146,1,2011-06-24T18:19:33+01:00,2011-06-24T18:19:42+01:00,2011-06-24T18:19:52+01:00,2011-06-24T18:19:52+01:00,2011-06-24T18:21:07+01:00,2011-06-24T18:21:27+01:00,0,0,65,0.000
degblogr00-0155.springer-sbm.com,68,397,Failed,147,0.147,1,2011-06-27T08:52:29+01:00,2011-06-27T08:52:38+01:00,2011-06-27T08:52:49+01:00,2011-06-27T08:52:50+01:00,2011-06-27T08:53:59+01:00,2011-06-27T08:53:59+01:00,,,,
degblogr00-0155.springer-sbm.com,47,398,Failed,148,0.148,1,2011-06-27T09:09:01+01:00,2011-06-27T09:09:09+01:00,2011-06-27T09:09:20+01:00,2011-06-27T09:09:20+01:00,2011-06-27T09:10:07+01:00,2011-06-27T09:10:07+01:00,,,,
degblogr00-0155.springer-sbm.com,22,399,Failed,149,0.149,1,2011-06-27T09:11:58+01:00,2011-06-27T09:12:08+01:00,2011-06-27T09:12:18+01:00,2011-06-27T09:12:19+01:00,2011-06-27T09:12:41+01:00,2011-06-27T09:12:41+01:00,,,,
degblogr00-0155.springer-sbm.com,57,400,Passed,150,0.150,1,2011-06-27T09:13:49+01:00,2011-06-27T09:14:01+01:00,2011-06-27T09:14:11+01:00,2011-06-27T09:14:12+01:00,2011-06-27T09:14:58+01:00,2011-06-27T09:15:09+01:00,,,,
degblogr00-0155.springer-sbm.com,55,402,Passed,151,0.151,1,2011-06-27T09:31:29+01:00,2011-06-27T09:31:34+01:00,2011-06-27T09:31:44+01:00,2011-06-27T09:31:45+01:00,2011-06-27T09:32:29+01:00,2011-06-27T09:32:41+01:00,,,,
degblogr00-0155.springer-sbm.com,20,404,Failed,152,0.152,1,2011-06-27T09:58:28+01:00,2011-06-27T09:58:37+01:00,2011-06-27T09:58:47+01:00,2011-06-27T09:58:48+01:00,2011-06-27T09:59:09+01:00,2011-06-27T09:59:09+01:00,,,,
degblogr00-0155.springer-sbm.com,70,405,Passed,153,0.153,1,2011-06-27T10:07:28+01:00,2011-06-27T10:07:39+01:00,2011-06-27T10:07:49+01:00,2011-06-27T10:07:50+01:00,2011-06-27T10:08:49+01:00,2011-06-27T10:09:00+01:00,,,,
degblogr00-0155.springer-sbm.com,57,407,Passed,154,0.154,1,2011-06-27T10:15:28+01:00,2011-06-27T10:15:42+01:00,2011-06-27T10:15:52+01:00,2011-06-27T10:15:53+01:00,2011-06-27T10:16:38+01:00,2011-06-27T10:16:50+01:00,,,,
degblogr00-0155.springer-sbm.com,44,409,Failed,155,0.155,1,2011-06-27T11:04:29+01:00,2011-06-27T11:04:37+01:00,2011-06-27T11:04:48+01:00,2011-06-27T11:04:48+01:00,2011-06-27T11:05:32+01:00,2011-06-27T11:05:32+01:00,,,,
degblogr00-0155.springer-sbm.com,42,410,Failed,156,0.156,1,2011-06-27T11:12:21+01:00,2011-06-27T11:12:23+01:00,2011-06-27T11:12:33+01:00,2011-06-27T11:12:34+01:00,2011-06-27T11:13:16+01:00,2011-06-27T11:13:16+01:00,2,0,67,0.000
degblogr00-0155.springer-sbm.com,42,411,Failed,157,0.157,1,2011-06-27T11:18:15+01:00,2011-06-27T11:18:26+01:00,2011-06-27T11:18:36+01:00,2011-06-27T11:18:37+01:00,2011-06-27T11:19:19+01:00,2011-06-27T11:19:19+01:00,2,0,67,0.000
degblogr00-0155.springer-sbm.com,42,412,Failed,158,0.158,1,2011-06-27T11:27:18+01:00,2011-06-27T11:27:30+01:00,2011-06-27T11:27:40+01:00,2011-06-27T11:27:40+01:00,2011-06-27T11:28:23+01:00,2011-06-27T11:28:23+01:00,1,0,67,0.000
degblogr00-0155.springer-sbm.com,55,413,Passed,159,0.159,1,2011-06-27T11:34:18+01:00,2011-06-27T11:34:23+01:00,2011-06-27T11:34:33+01:00,2011-06-27T11:34:34+01:00,2011-06-27T11:35:18+01:00,2011-06-27T11:35:29+01:00,0,0,67,0.000
degblogr00-0155.springer-sbm.com,59,415,Passed,160,0.160,1,2011-06-27T11:44:28+01:00,2011-06-27T11:44:38+01:00,2011-06-27T11:44:48+01:00,2011-06-27T11:44:49+01:00,2011-06-27T11:45:37+01:00,2011-06-27T11:45:48+01:00,0,0,67,0.000
degblogr00-0155.springer-sbm.com,57,417,Passed,161,0.161,1,2011-06-27T11:52:28+01:00,2011-06-27T11:52:35+01:00,2011-06-27T11:52:45+01:00,2011-06-27T11:52:46+01:00,2011-06-27T11:53:32+01:00,2011-06-27T11:53:43+01:00,0,0,67,0.000
degblogr00-0155.springer-sbm.com,58,419,Passed,162,0.162,1,2011-06-27T12:21:29+01:00,2011-06-27T12:21:40+01:00,2011-06-27T12:21:50+01:00,2011-06-27T12:21:51+01:00,2011-06-27T12:22:37+01:00,2011-06-27T12:22:49+01:00,0,0,67,0.000
degblogr00-0155.springer-sbm.com,57,421,Passed,163,0.163,1,2011-06-27T14:00:29+01:00,2011-06-27T14:00:35+01:00,2011-06-27T14:00:46+01:00,2011-06-27T14:00:46+01:00,2011-06-27T14:01:32+01:00,2011-06-27T14:01:44+01:00,0,0,67,0.000
degblogr00-0155.springer-sbm.com,65,424,Passed,164,0.164,1,2011-06-27T14:06:29+01:00,2011-06-27T14:06:35+01:00,2011-06-27T14:06:46+01:00,2011-06-27T14:06:46+01:00,2011-06-27T14:07:40+01:00,2011-06-27T14:07:52+01:00,0,0,67,0.000
degblogr00-0155.springer-sbm.com,58,426,Passed,165,0.165,1,2011-06-27T14:11:29+01:00,2011-06-27T14:11:35+01:00,2011-06-27T14:11:45+01:00,2011-06-27T14:11:45+01:00,2011-06-27T14:12:33+01:00,2011-06-27T14:12:44+01:00,0,0,67,0.000
degblogr00-0155.springer-sbm.com,58,428,Passed,166,0.166,1,2011-06-27T14:46:29+01:00,2011-06-27T14:46:38+01:00,2011-06-27T14:46:48+01:00,2011-06-27T14:46:48+01:00,2011-06-27T14:47:35+01:00,2011-06-27T14:47:47+01:00,0,0,67,0.000
degblogr00-0155.springer-sbm.com,57,430,Passed,167,0.167,1,2011-06-27T14:50:29+01:00,2011-06-27T14:50:37+01:00,2011-06-27T14:50:47+01:00,2011-06-27T14:50:47+01:00,2011-06-27T14:51:33+01:00,2011-06-27T14:51:45+01:00,0,0,69,0.000
degblogr00-0155.springer-sbm.com,34,432,Failed,168,0.168,1,2011-06-27T16:02:29+01:00,2011-06-27T16:02:39+01:00,2011-06-27T16:02:49+01:00,2011-06-27T16:02:50+01:00,2011-06-27T16:03:24+01:00,2011-06-27T16:03:24+01:00,4,0,68,0.000
degblogr00-0155.springer-sbm.com,32,433,Failed,169,0.169,1,2011-06-27T16:03:29+01:00,2011-06-27T16:03:34+01:00,2011-06-27T16:03:45+01:00,2011-06-27T16:03:45+01:00,2011-06-27T16:04:17+01:00,2011-06-27T16:04:18+01:00,4,0,68,0.000
degblogr00-0155.springer-sbm.com,59,434,Passed,170,0.170,1,2011-06-27T16:12:30+01:00,2011-06-27T16:12:38+01:00,2011-06-27T16:12:48+01:00,2011-06-27T16:12:48+01:00,2011-06-27T16:13:36+01:00,2011-06-27T16:13:48+01:00,0,0,84,0.000
degblogr00-0155.springer-sbm.com,59,436,Passed,171,0.171,1,2011-06-27T17:08:29+01:00,2011-06-27T17:08:37+01:00,2011-06-27T17:08:48+01:00,2011-06-27T17:08:48+01:00,2011-06-27T17:09:37+01:00,2011-06-27T17:09:48+01:00,0,0,84,0.000
degblogr00-0155.springer-sbm.com,60,438,Passed,172,0.172,1,2011-06-27T17:16:29+01:00,2011-06-27T17:16:38+01:00,2011-06-27T17:16:48+01:00,2011-06-27T17:16:51+01:00,2011-06-27T17:17:40+01:00,2011-06-27T17:17:51+01:00,0,0,84,0.000
degblogr00-0155.springer-sbm.com,60,440,Passed,173,0.173,1,2011-06-27T17:26:29+01:00,2011-06-27T17:26:35+01:00,2011-06-27T17:26:45+01:00,2011-06-27T17:26:46+01:00,2011-06-27T17:27:35+01:00,2011-06-27T17:27:46+01:00,0,0,85,0.000
degblogr00-0155.springer-sbm.com,60,442,Passed,174,0.174,1,2011-06-27T17:47:29+01:00,2011-06-27T17:47:40+01:00,2011-06-27T17:47:50+01:00,2011-06-27T17:47:51+01:00,2011-06-27T17:48:40+01:00,2011-06-27T17:48:51+01:00,0,0,84,0.000
degblogr00-0155.springer-sbm.com,60,444,Passed,175,0.175,1,2011-06-27T18:03:30+01:00,2011-06-27T18:03:34+01:00,2011-06-27T18:03:45+01:00,2011-06-27T18:03:45+01:00,2011-06-27T18:04:34+01:00,2011-06-27T18:04:46+01:00,0,0,84,0.000
degblogr00-0155.springer-sbm.com,59,448,Passed,176,0.176,1,2011-06-27T18:16:05+01:00,2011-06-27T18:16:12+01:00,2011-06-27T18:16:23+01:00,2011-06-27T18:16:23+01:00,2011-06-27T18:17:12+01:00,2011-06-27T18:17:23+01:00,0,0,84,0.000
degblogr00-0155.springer-sbm.com,62,455,Passed,177,0.177,1,2011-06-28T09:11:31+01:00,2011-06-28T09:11:42+01:00,2011-06-28T09:11:52+01:00,2011-06-28T09:11:53+01:00,2011-06-28T09:12:45+01:00,2011-06-28T09:12:56+01:00,0,0,85,0.000
degblogr00-0155.springer-sbm.com,61,457,Passed,178,0.178,1,2011-06-28T09:28:31+01:00,2011-06-28T09:28:43+01:00,2011-06-28T09:28:54+01:00,2011-06-28T09:28:54+01:00,2011-06-28T09:29:44+01:00,2011-06-28T09:29:55+01:00,0,0,86,0.000
